date,team,elo
2024-08-01,Senegal,1814.3
2024-09-01,Senegal,1818.8
2024-10-01,Senegal,1814.4
2024-11-01,Senegal,1823.6
2024-12-01,Senegal,1833.1
2025-01-01,Senegal,1815.3
2025-02-01,Senegal,1813.4
2025-03-01,Senegal,1824.5
2025-04-01,Senegal,1825.0
2025-05-01,Senegal,1813.3
2025-06-01,Senegal,1834.9
2025-07-01,Senegal,1814.7
2025-08-01,Senegal,1827.0
2025-09-01,Senegal,1821.5
2025-10-01,Senegal,1829.6
2025-11-01,Senegal,1813.2
2025-12-01,Senegal,1826.1
2026-01-01,Senegal,1809.0
2026-02-01,Senegal,1824.0
2026-03-01,Senegal,1819.9
2026-04-01,Senegal,1828.5
2026-05-01,Senegal,1839.9
2000-01-01,Switzerland,1703.6
2000-02-01,Switzerland,1712.2
2000-03-01,Switzerland,1706.1
2000-04-01,Switzerland,1721.3
2000-05-01,Switzerland,1713.2
2000-06-01,Switzerland,1706.9
2000-07-01,Switzerland,1716.4
2000-08-01,Switzerland,1701.5
2000-09-01,Switzerland,1712.1
2000-10-01,Switzerland,1708.4
2000-11-01,Switzerland,1715.6
2000-12-01,Switzerland,1694.5
2001-01-01,Switzerland,1707.7
2001-02-01,Switzerland,1711.6
2001-03-01,Switzerland,1701.4
2001-04-01,Switzerland,1699.6
2001-05-01,Switzerland,1723.0
2001-06-01,Switzerland,1712.5
2001-07-01,Switzerland,1724.8
2001-08-01,Switzerland,1713.7
2001-09-01,Switzerland,1723.3
2001-10-01,Switzerland,1704.9
2001-11-01,Switzerland,1719.3
2001-12-01,Switzerland,1702.4
2002-01-01,Switzerland,1721.1
2002-02-01,Switzerland,1735.9
2002-03-01,Switzerland,1715.0
2002-04-01,Switzerland,1720.2
2002-05-01,Switzerland,1715.6
2002-06-01,Switzerland,1720.7
2002-07-01,Switzerland,1717.2
2002-08-01,Switzerland,1736.8
2002-09-01,Switzerland,1720.7
2002-10-01,Switzerland,1710.7
2002-11-01,Switzerland,1712.7
2002-12-01,Switzerland,1728.8
2003-01-01,Switzerland,1719.2
2003-02-01,Switzerland,1731.6
2003-03-01,Switzerland,1729.3
2003-04-01,Switzerland,1718.7
2003-05-01,Switzerland,1716.7
2003-06-01,Switzerland,1725.8
2003-07-01,Switzerland,1713.0
2003-08-01,Switzerland,1731.0
2003-09-01,Switzerland,1716.7
2003-10-01,Switzerland,1720.4
2003-11-01,Switzerland,1724.4
2003-12-01,Switzerland,1724.8
2004-01-01,Switzerland,1717.6
2004-02-01,Switzerland,1709.6
2004-03-01,Switzerland,1720.5
2004-04-01,Switzerland,1727.9
2004-05-01,Switzerland,1733.1
2004-06-01,Switzerland,1714.0
2004-07-01,Switzerland,1724.8
2004-08-01,Switzerland,1712.0
2004-09-01,Switzerland,1706.3
2004-10-01,Switzerland,1743.0
2004-11-01,Switzerland,1721.4
2004-12-01,Switzerland,1726.7
2005-01-01,Switzerland,1735.4
2005-02-01,Switzerland,1743.5
2005-03-01,Switzerland,1727.5
2005-04-01,Switzerland,1723.4
2005-05-01,Switzerland,1724.4
2005-06-01,Switzerland,1727.2
2005-07-01,Switzerland,1729.1
2005-08-01,Switzerland,1729.2
2005-09-01,Switzerland,1724.3
2005-10-01,Switzerland,1720.4
2005-11-01,Switzerland,1742.4
2005-12-01,Switzerland,1728.9
2006-01-01,Switzerland,1726.0
2006-02-01,Switzerland,1717.5
2006-03-01,Switzerland,1734.7
2006-04-01,Switzerland,1731.0
2006-05-01,Switzerland,1725.9
2006-06-01,Switzerland,1739.2
2006-07-01,Switzerland,1723.3
2006-08-01,Switzerland,1733.8
2006-09-01,Switzerland,1737.0
2006-10-01,Switzerland,1724.4
2006-11-01,Switzerland,1733.9
2006-12-01,Switzerland,1730.9
2007-01-01,Switzerland,1741.5
2007-02-01,Switzerland,1742.8
2007-03-01,Switzerland,1717.0
2007-04-01,Switzerland,1740.4
2007-05-01,Switzerland,1740.4
2007-06-01,Switzerland,1751.1
2007-07-01,Switzerland,1742.5
2007-08-01,Switzerland,1738.4
2007-09-01,Switzerland,1733.7
2007-10-01,Switzerland,1727.6
2007-11-01,Switzerland,1740.1
2007-12-01,Switzerland,1732.0
2008-01-01,Switzerland,1735.0
2008-02-01,Switzerland,1739.4
2008-03-01,Switzerland,1743.7
2008-04-01,Switzerland,1749.0
2008-05-01,Switzerland,1742.5
2008-06-01,Switzerland,1742.9
2008-07-01,Switzerland,1737.8
2008-08-01,Switzerland,1737.1
2008-09-01,Switzerland,1738.6
2008-10-01,Switzerland,1742.3
2008-11-01,Switzerland,1731.1
2008-12-01,Switzerland,1732.9
2009-01-01,Switzerland,1752.4
2009-02-01,Switzerland,1745.1
2009-03-01,Switzerland,1722.5
2009-04-01,Switzerland,1748.5
2009-05-01,Switzerland,1745.0
2009-06-01,Switzerland,1746.1
2009-07-01,Switzerland,1744.4
2009-08-01,Switzerland,1758.1
2009-09-01,Switzerland,1744.4
2009-10-01,Switzerland,1726.0
2009-11-01,Switzerland,1755.9
2009-12-01,Switzerland,1752.9
2010-01-01,Switzerland,1743.1
2010-02-01,Switzerland,1744.2
2010-03-01,Switzerland,1756.1
2010-04-01,Switzerland,1770.0
2010-05-01,Switzerland,1752.8
2010-06-01,Switzerland,1742.7
2010-07-01,Switzerland,1753.7
2010-08-01,Switzerland,1742.8
2010-09-01,Switzerland,1742.2
2010-10-01,Switzerland,1747.0
2010-11-01,Switzerland,1754.8
2010-12-01,Switzerland,1756.6
2011-01-01,Switzerland,1741.4
2011-02-01,Switzerland,1747.1
2011-03-01,Switzerland,1738.9
2011-04-01,Switzerland,1760.8
2011-05-01,Switzerland,1755.3
2011-06-01,Switzerland,1755.4
2011-07-01,Switzerland,1752.4
2011-08-01,Switzerland,1754.4
2011-09-01,Switzerland,1754.6
2011-10-01,Switzerland,1755.0
2011-11-01,Switzerland,1745.6
2011-12-01,Switzerland,1759.4
2012-01-01,Switzerland,1765.9
2012-02-01,Switzerland,1758.1
2012-03-01,Switzerland,1754.3
2012-04-01,Switzerland,1771.4
2012-05-01,Switzerland,1762.1
2012-06-01,Switzerland,1743.2
2012-07-01,Switzerland,1761.4
2012-08-01,Switzerland,1765.3
2012-09-01,Switzerland,1754.8
2012-10-01,Switzerland,1745.8
2012-11-01,Switzerland,1766.1
2012-12-01,Switzerland,1758.6
2013-01-01,Switzerland,1769.9
2013-02-01,Switzerland,1761.8
2013-03-01,Switzerland,1746.5
2013-04-01,Switzerland,1765.9
2013-05-01,Switzerland,1765.6
2013-06-01,Switzerland,1752.3
2013-07-01,Switzerland,1780.3
2013-08-01,Switzerland,1752.7
2013-09-01,Switzerland,1754.2
2013-10-01,Switzerland,1772.6
2013-11-01,Switzerland,1749.3
2013-12-01,Switzerland,1759.3
2014-01-01,Switzerland,1758.4
2014-02-01,Switzerland,1763.7
2014-03-01,Switzerland,1755.9
2014-04-01,Switzerland,1779.9
2014-05-01,Switzerland,1756.7
2014-06-01,Switzerland,1769.8
2014-07-01,Switzerland,1752.3
2014-08-01,Switzerland,1762.5
2014-09-01,Switzerland,1774.5
2014-10-01,Switzerland,1765.1
2014-11-01,Switzerland,1774.5
2014-12-01,Switzerland,1762.3
2015-01-01,Switzerland,1773.0
2015-02-01,Switzerland,1769.3
2015-03-01,Switzerland,1760.0
2015-04-01,Switzerland,1777.1
2015-05-01,Switzerland,1761.2
2015-06-01,Switzerland,1771.5
2015-07-01,Switzerland,1766.4
2015-08-01,Switzerland,1770.3
2015-09-01,Switzerland,1768.0
2015-10-01,Switzerland,1784.3
2015-11-01,Switzerland,1773.5
2015-12-01,Switzerland,1764.8
2016-01-01,Switzerland,1770.0
2016-02-01,Switzerland,1771.6
2016-03-01,Switzerland,1768.3
2016-04-01,Switzerland,1761.4
2016-05-01,Switzerland,1788.1
2016-06-01,Switzerland,1779.0
2016-07-01,Switzerland,1766.3
2016-08-01,Switzerland,1773.3
2016-09-01,Switzerland,1781.7
2016-10-01,Switzerland,1768.1
2016-11-01,Switzerland,1757.1
2016-12-01,Switzerland,1764.9
2017-01-01,Switzerland,1766.0
2017-02-01,Switzerland,1775.0
2017-03-01,Switzerland,1765.0
2017-04-01,Switzerland,1782.2
2017-05-01,Switzerland,1777.0
2017-06-01,Switzerland,1780.8
2017-07-01,Switzerland,1780.2
2017-08-01,Switzerland,1766.7
2017-09-01,Switzerland,1757.6
2017-10-01,Switzerland,1782.1
2017-11-01,Switzerland,1769.7
2017-12-01,Switzerland,1781.0
2018-01-01,Switzerland,1778.2
2018-02-01,Switzerland,1780.8
2018-03-01,Switzerland,1786.8
2018-04-01,Switzerland,1773.0
2018-05-01,Switzerland,1773.4
2018-06-01,Switzerland,1790.0
2018-07-01,Switzerland,1786.7
2018-08-01,Switzerland,1782.6
2018-09-01,Switzerland,1768.4
2018-10-01,Switzerland,1777.5
2018-11-01,Switzerland,1770.9
2018-12-01,Switzerland,1774.2
2019-01-01,Switzerland,1776.6
2019-02-01,Switzerland,1774.7
2019-03-01,Switzerland,1782.9
2019-04-01,Switzerland,1776.0
2019-05-01,Switzerland,1779.3
2019-06-01,Switzerland,1776.3
2019-07-01,Switzerland,1793.5
2019-08-01,Switzerland,1785.0
2019-09-01,Switzerland,1787.1
2019-10-01,Switzerland,1782.0
2019-11-01,Switzerland,1782.8
2019-12-01,Switzerland,1785.0
2020-01-01,Switzerland,1799.0
2020-02-01,Switzerland,1795.8
2020-03-01,Switzerland,1787.7
2020-04-01,Switzerland,1779.4
2020-05-01,Switzerland,1792.3
2020-06-01,Switzerland,1783.1
2020-07-01,Switzerland,1783.4
2020-08-01,Switzerland,1785.4
2020-09-01,Switzerland,1788.1
2020-10-01,Switzerland,1794.7
2020-11-01,Switzerland,1779.0
2020-12-01,Switzerland,1791.3
2021-01-01,Switzerland,1788.3
2021-02-01,Switzerland,1815.2
2021-03-01,Switzerland,1789.7
2021-04-01,Switzerland,1799.4
2021-05-01,Switzerland,1804.7
2021-06-01,Switzerland,1782.7
2021-07-01,Switzerland,1790.6
2021-08-01,Switzerland,1794.8
2021-09-01,Switzerland,1783.7
2021-10-01,Switzerland,1787.5
2021-11-01,Switzerland,1788.5
2021-12-01,Switzerland,1797.1
2022-01-01,Switzerland,1807.6
2022-02-01,Switzerland,1793.1
2022-03-01,Switzerland,1787.0
2022-04-01,Switzerland,1812.0
2022-05-01,Switzerland,1799.2
2022-06-01,Switzerland,1801.0
2022-07-01,Switzerland,1781.2
2022-08-01,Switzerland,1781.7
2022-09-01,Switzerland,1791.7
2022-10-01,Switzerland,1799.3
2022-11-01,Switzerland,1794.8
2022-12-01,Switzerland,1789.7
2023-01-01,Switzerland,1789.6
2023-02-01,Switzerland,1805.3
2023-03-01,Switzerland,1802.6
2023-04-01,Switzerland,1793.3
2023-05-01,Switzerland,1797.8
2023-06-01,Switzerland,1791.8
2023-07-01,Switzerland,1791.6
2023-08-01,Switzerland,1800.1
2023-09-01,Switzerland,1814.7
2023-10-01,Switzerland,1800.9
2023-11-01,Switzerland,1803.1
2023-12-01,Switzerland,1796.3
2024-01-01,Switzerland,1800.5
2024-02-01,Switzerland,1807.1
2024-03-01,Switzerland,1804.2
2024-04-01,Switzerland,1806.6
2024-05-01,Switzerland,1792.9
2024-06-01,Switzerland,1801.4
2024-07-01,Switzerland,1802.2
2024-08-01,Switzerland,1807.1
2024-09-01,Switzerland,1805.2
2024-10-01,Switzerland,1796.7
2024-11-01,Switzerland,1811.4
2024-12-01,Switzerland,1813.2
2025-01-01,Switzerland,1801.6
2025-02-01,Switzerland,1798.3
2025-03-01,Switzerland,1800.6
2025-04-01,Switzerland,1800.8
2025-05-01,Switzerland,1806.1
2025-06-01,Switzerland,1814.6
2025-07-01,Switzerland,1805.4
2025-08-01,Switzerland,1815.8
2025-09-01,Switzerland,1819.4
2025-10-01,Switzerland,1814.4
2025-11-01,Switzerland,1814.0
2025-12-01,Switzerland,1813.3
2026-01-01,Switzerland,1810.5
2026-02-01,Switzerland,1801.3
2026-03-01,Switzerland,1819.2
2026-04-01,Switzerland,1816.9
2026-05-01,Switzerland,1798.8
2000-01-01,Ecuador,1693.4
2000-02-01,Ecuador,1694.9
2000-03-01,Ecuador,1691.8
2000-04-01,Ecuador,1702.7
2000-05-01,Ecuador,1701.5
2000-06-01,Ecuador,1700.7
2000-07-01,Ecuador,1693.4
2000-08-01,Ecuador,1689.0
2000-09-01,Ecuador,1705.1
2000-10-01,Ecuador,1687.8
2000-11-01,Ecuador,1683.5
2000-12-01,Ecuador,1693.6
2001-01-01,Ecuador,1697.6
2001-02-01,Ecuador,1700.7
2001-03-01,Ecuador,1705.5
2001-04-01,Ecuador,1706.4
2001-05-01,Ecuador,1704.3
2001-06-01,Ecuador,1694.6
2001-07-01,Ecuador,1699.5
2001-08-01,Ecuador,1698.6
2001-09-01,Ecuador,1711.3
2001-10-01,Ecuador,1691.1
2001-11-01,Ecuador,1694.7
2001-12-01,Ecuador,1714.0
2002-01-01,Ecuador,1713.7
2002-02-01,Ecuador,1703.0
2002-03-01,Ecuador,1701.3
2002-04-01,Ecuador,1710.1
2002-05-01,Ecuador,1711.3
2002-06-01,Ecuador,1702.7
2002-07-01,Ecuador,1718.3
2002-08-01,Ecuador,1701.6
2002-09-01,Ecuador,1704.2
2002-10-01,Ecuador,1714.8
2002-11-01,Ecuador,1701.6
2002-12-01,Ecuador,1717.2
2003-01-01,Ecuador,1712.8
2003-02-01,Ecuador,1701.7
2003-03-01,Ecuador,1718.4
2003-04-01,Ecuador,1702.6
2003-05-01,Ecuador,1697.4
2003-06-01,Ecuador,1706.8
2003-07-01,Ecuador,1701.7
2003-08-01,Ecuador,1704.5
2003-09-01,Ecuador,1703.0
2003-10-01,Ecuador,1699.7
2003-11-01,Ecuador,1693.5
2003-12-01,Ecuador,1713.0
2004-01-01,Ecuador,1715.4
2004-02-01,Ecuador,1715.3
2004-03-01,Ecuador,1712.6
2004-04-01,Ecuador,1703.5
2004-05-01,Ecuador,1713.7
2004-06-01,Ecuador,1705.6
2004-07-01,Ecuador,1704.6
2004-08-01,Ecuador,1694.8
2004-09-01,Ecuador,1718.3
2004-10-01,Ecuador,1704.3
2004-11-01,Ecuador,1715.3
2004-12-01,Ecuador,1699.7
2005-01-01,Ecuador,1708.4
2005-02-01,Ecuador,1723.5
2005-03-01,Ecuador,1721.2
2005-04-01,Ecuador,1724.3
2005-05-01,Ecuador,1710.6
2005-06-01,Ecuador,1705.8
2005-07-01,Ecuador,1717.8
2005-08-01,Ecuador,1701.7
2005-09-01,Ecuador,1709.4
2005-10-01,Ecuador,1708.2
2005-11-01,Ecuador,1726.4
2005-12-01,Ecuador,1709.0
2006-01-01,Ecuador,1719.4
2006-02-01,Ecuador,1707.6
2006-03-01,Ecuador,1726.6
2006-04-01,Ecuador,1723.8
2006-05-01,Ecuador,1714.8
2006-06-01,Ecuador,1726.1
2006-07-01,Ecuador,1729.4
2006-08-01,Ecuador,1714.5
2006-09-01,Ecuador,1727.1
2006-10-01,Ecuador,1718.0
2006-11-01,Ecuador,1707.3
2006-12-01,Ecuador,1721.1
2007-01-01,Ecuador,1717.8
2007-02-01,Ecuador,1711.6
2007-03-01,Ecuador,1723.7
2007-04-01,Ecuador,1725.1
2007-05-01,Ecuador,1737.8
2007-06-01,Ecuador,1720.8
2007-07-01,Ecuador,1712.0
2007-08-01,Ecuador,1718.3
2007-09-01,Ecuador,1730.4
2007-10-01,Ecuador,1737.2
2007-11-01,Ecuador,1729.0
2007-12-01,Ecuador,1725.4
2008-01-01,Ecuador,1722.4
2008-02-01,Ecuador,1721.7
2008-03-01,Ecuador,1729.8
2008-04-01,Ecuador,1727.5
2008-05-01,Ecuador,1713.3
2008-06-01,Ecuador,1715.8
2008-07-01,Ecuador,1723.9
2008-08-01,Ecuador,1726.2
2008-09-01,Ecuador,1720.8
2008-10-01,Ecuador,1728.6
2008-11-01,Ecuador,1727.9
2008-12-01,Ecuador,1728.9
2009-01-01,Ecuador,1736.7
2009-02-01,Ecuador,1720.9
2009-03-01,Ecuador,1730.6
2009-04-01,Ecuador,1731.3
2009-05-01,Ecuador,1735.2
2009-06-01,Ecuador,1729.5
2009-07-01,Ecuador,1722.8
2009-08-01,Ecuador,1729.1
2009-09-01,Ecuador,1729.4
2009-10-01,Ecuador,1730.2
2009-11-01,Ecuador,1741.2
2009-12-01,Ecuador,1725.0
2010-01-01,Ecuador,1735.5
2010-02-01,Ecuador,1718.7
2010-03-01,Ecuador,1726.8
2010-04-01,Ecuador,1729.4
2010-05-01,Ecuador,1730.6
2010-06-01,Ecuador,1741.7
2010-07-01,Ecuador,1741.6
2010-08-01,Ecuador,1717.7
2010-09-01,Ecuador,1731.7
2010-10-01,Ecuador,1741.5
2010-11-01,Ecuador,1735.4
2010-12-01,Ecuador,1732.4
2011-01-01,Ecuador,1733.6
2011-02-01,Ecuador,1713.7
2011-03-01,Ecuador,1737.4
2011-04-01,Ecuador,1723.6
2011-05-01,Ecuador,1735.5
2011-06-01,Ecuador,1747.5
2011-07-01,Ecuador,1742.2
2011-08-01,Ecuador,1730.0
2011-09-01,Ecuador,1738.2
2011-10-01,Ecuador,1747.7
2011-11-01,Ecuador,1735.1
2011-12-01,Ecuador,1740.8
2012-01-01,Ecuador,1744.5
2012-02-01,Ecuador,1742.3
2012-03-01,Ecuador,1738.4
2012-04-01,Ecuador,1759.2
2012-05-01,Ecuador,1753.5
2012-06-01,Ecuador,1742.1
2012-07-01,Ecuador,1738.6
2012-08-01,Ecuador,1745.0
2012-09-01,Ecuador,1757.1
2012-10-01,Ecuador,1743.9
2012-11-01,Ecuador,1749.8
2012-12-01,Ecuador,1734.7
2013-01-01,Ecuador,1749.1
2013-02-01,Ecuador,1757.7
2013-03-01,Ecuador,1753.4
2013-04-01,Ecuador,1755.6
2013-05-01,Ecuador,1743.6
2013-06-01,Ecuador,1741.1
2013-07-01,Ecuador,1753.4
2013-08-01,Ecuador,1739.6
2013-09-01,Ecuador,1757.2
2013-10-01,Ecuador,1753.3
2013-11-01,Ecuador,1760.7
2013-12-01,Ecuador,1741.4
2014-01-01,Ecuador,1741.4
2014-02-01,Ecuador,1754.5
2014-03-01,Ecuador,1751.1
2014-04-01,Ecuador,1741.4
2014-05-01,Ecuador,1755.4
2014-06-01,Ecuador,1763.0
2014-07-01,Ecuador,1763.3
2014-08-01,Ecuador,1748.3
2014-09-01,Ecuador,1738.9
2014-10-01,Ecuador,1743.9
2014-11-01,Ecuador,1741.5
2014-12-01,Ecuador,1742.8
2015-01-01,Ecuador,1754.6
2015-02-01,Ecuador,1746.2
2015-03-01,Ecuador,1739.4
2015-04-01,Ecuador,1745.1
2015-05-01,Ecuador,1764.6
2015-06-01,Ecuador,1758.7
2015-07-01,Ecuador,1744.4
2015-08-01,Ecuador,1757.0
2015-09-01,Ecuador,1752.8
2015-10-01,Ecuador,1750.6
2015-11-01,Ecuador,1750.3
2015-12-01,Ecuador,1763.6
2016-01-01,Ecuador,1749.4
2016-02-01,Ecuador,1758.1
2016-03-01,Ecuador,1752.9
2016-04-01,Ecuador,1746.5
2016-05-01,Ecuador,1764.8
2016-06-01,Ecuador,1766.8
2016-07-01,Ecuador,1757.3
2016-08-01,Ecuador,1763.8
2016-09-01,Ecuador,1752.6
2016-10-01,Ecuador,1762.6
2016-11-01,Ecuador,1756.3
2016-12-01,Ecuador,1750.7
2017-01-01,Ecuador,1759.4
2017-02-01,Ecuador,1760.4
2017-03-01,Ecuador,1764.3
2017-04-01,Ecuador,1741.3
2017-05-01,Ecuador,1757.1
2017-06-01,Ecuador,1770.1
2017-07-01,Ecuador,1759.6
2017-08-01,Ecuador,1750.2
2017-09-01,Ecuador,1768.5
2017-10-01,Ecuador,1765.1
2017-11-01,Ecuador,1754.1
2017-12-01,Ecuador,1749.7
2018-01-01,Ecuador,1769.9
2018-02-01,Ecuador,1761.3
2018-03-01,Ecuador,1740.8
2018-04-01,Ecuador,1754.5
2018-05-01,Ecuador,1761.2
2018-06-01,Ecuador,1778.6
2018-07-01,Ecuador,1770.0
2018-08-01,Ecuador,1751.7
2018-09-01,Ecuador,1758.5
2018-10-01,Ecuador,1775.7
2018-11-01,Ecuador,1755.0
2018-12-01,Ecuador,1770.0
2019-01-01,Ecuador,1761.2
2019-02-01,Ecuador,1765.0
2019-03-01,Ecuador,1753.7
2019-04-01,Ecuador,1765.8
2019-05-01,Ecuador,1765.7
2019-06-01,Ecuador,1765.0
2019-07-01,Ecuador,1784.0
2019-08-01,Ecuador,1774.8
2019-09-01,Ecuador,1761.2
2019-10-01,Ecuador,1760.3
2019-11-01,Ecuador,1774.7
2019-12-01,Ecuador,1759.2
2020-01-01,Ecuador,1768.3
2020-02-01,Ecuador,1780.1
2020-03-01,Ecuador,1768.5
2020-04-01,Ecuador,1766.4
2020-05-01,Ecuador,1766.3
2020-06-01,Ecuador,1764.9
2020-07-01,Ecuador,1780.4
2020-08-01,Ecuador,1773.4
2020-09-01,Ecuador,1769.6
2020-10-01,Ecuador,1770.6
2020-11-01,Ecuador,1777.6
2020-12-01,Ecuador,1767.8
2021-01-01,Ecuador,1775.7
2021-02-01,Ecuador,1768.2
2021-03-01,Ecuador,1788.3
2021-04-01,Ecuador,1779.1
2021-05-01,Ecuador,1765.4
2021-06-01,Ecuador,1771.1
2021-07-01,Ecuador,1770.6
2021-08-01,Ecuador,1774.1
2021-09-01,Ecuador,1790.4
2021-10-01,Ecuador,1772.0
2021-11-01,Ecuador,1774.2
2021-12-01,Ecuador,1769.8
2022-01-01,Ecuador,1780.6
2022-02-01,Ecuador,1774.0
2022-03-01,Ecuador,1773.4
2022-04-01,Ecuador,1775.5
2022-05-01,Ecuador,1780.1
2022-06-01,Ecuador,1778.0
2022-07-01,Ecuador,1779.0
2022-08-01,Ecuador,1786.2
2022-09-01,Ecuador,1769.4
2022-10-01,Ecuador,1780.7
2022-11-01,Ecuador,1788.8
2022-12-01,Ecuador,1788.3
2023-01-01,Ecuador,1784.6
2023-02-01,Ecuador,1788.5
2023-03-01,Ecuador,1793.2
2023-04-01,Ecuador,1777.1
2023-05-01,Ecuador,1780.3
2023-06-01,Ecuador,1778.6
2023-07-01,Ecuador,1781.5
2023-08-01,Ecuador,1776.6
2023-09-01,Ecuador,1779.8
2023-10-01,Ecuador,1787.6
2023-11-01,Ecuador,1780.2
2023-12-01,Ecuador,1784.5
2024-01-01,Ecuador,1781.1
2024-02-01,Ecuador,1793.5
2024-03-01,Ecuador,1774.9
2024-04-01,Ecuador,1785.3
2024-05-01,Ecuador,1794.8
2024-06-01,Ecuador,1784.6
2024-07-01,Ecuador,1780.4
2024-08-01,Ecuador,1796.2
2024-09-01,Ecuador,1781.3
2024-10-01,Ecuador,1784.9
2024-11-01,Ecuador,1784.5
2024-12-01,Ecuador,1783.4
2025-01-01,Ecuador,1800.1
2025-02-01,Ecuador,1779.1
2025-03-01,Ecuador,1785.7
2025-04-01,Ecuador,1790.2
2025-05-01,Ecuador,1795.2
2025-06-01,Ecuador,1782.0
2025-07-01,Ecuador,1796.1
2025-08-01,Ecuador,1794.4
2025-09-01,Ecuador,1780.4
2025-10-01,Ecuador,1786.4
2025-11-01,Ecuador,1789.1
2025-12-01,Ecuador,1800.1
2026-01-01,Ecuador,1805.2
2026-02-01,Ecuador,1801.1
2026-03-01,Ecuador,1790.6
2026-04-01,Ecuador,1797.0
2026-05-01,Ecuador,1797.2
2000-01-01,South Korea,1670.6
2000-02-01,South Korea,1678.6
2000-03-01,South Korea,1692.1
2000-04-01,South Korea,1671.0
2000-05-01,South Korea,1682.6
2000-06-01,South Korea,1680.2
2000-07-01,South Korea,1672.8
2000-08-01,South Korea,1685.8
2000-09-01,South Korea,1675.6
2000-10-01,South Korea,1689.7
2000-11-01,South Korea,1698.5
2000-12-01,South Korea,1680.5
2001-01-01,South Korea,1698.4
2001-02-01,South Korea,1684.8
2001-03-01,South Korea,1666.6
2001-04-01,South Korea,1681.5
2001-05-01,South Korea,1683.4
2001-06-01,South Korea,1697.9
2001-07-01,South Korea,1684.7
2001-08-01,South Korea,1666.4
2001-09-01,South Korea,1687.3
2001-10-01,South Korea,1684.7
2001-11-01,South Korea,1682.4
2001-12-01,South Korea,1683.8
2002-01-01,South Korea,1696.9
2002-02-01,South Korea,1689.0
2002-03-01,South Korea,1689.2
2002-04-01,South Korea,1683.7
2002-05-01,South Korea,1677.6
2002-06-01,South Korea,1689.2
2002-07-01,South Korea,1683.2
2002-08-01,South Korea,1688.9
2002-09-01,South Korea,1671.5
2002-10-01,South Korea,1688.5
2002-11-01,South Korea,1687.2
2002-12-01,South Korea,1688.2
2003-01-01,South Korea,1693.4
2003-02-01,South Korea,1695.4
2003-03-01,South Korea,1696.0
2003-04-01,South Korea,1690.0
2003-05-01,South Korea,1699.1
2003-06-01,South Korea,1690.9
2003-07-01,South Korea,1680.7
2003-08-01,South Korea,1697.2
2003-09-01,South Korea,1690.0
2003-10-01,South Korea,1688.6
2003-11-01,South Korea,1703.4
2003-12-01,South Korea,1689.8
2004-01-01,South Korea,1697.7
2004-02-01,South Korea,1703.7
2004-03-01,South Korea,1691.2
2004-04-01,South Korea,1701.3
2004-05-01,South Korea,1696.8
2004-06-01,South Korea,1705.8
2004-07-01,South Korea,1690.9
2004-08-01,South Korea,1690.3
2004-09-01,South Korea,1697.7
2004-10-01,South Korea,1687.6
2004-11-01,South Korea,1705.4
2004-12-01,South Korea,1693.1
2005-01-01,South Korea,1713.0
2005-02-01,South Korea,1691.3
2005-03-01,South Korea,1707.6
2005-04-01,South Korea,1697.2
2005-05-01,South Korea,1694.4
2005-06-01,South Korea,1702.8
2005-07-01,South Korea,1700.4
2005-08-01,South Korea,1703.7
2005-09-01,South Korea,1693.6
2005-10-01,South Korea,1686.8
2005-11-01,South Korea,1704.4
2005-12-01,South Korea,1693.9
2006-01-01,South Korea,1703.5
2006-02-01,South Korea,1708.0
2006-03-01,South Korea,1704.3
2006-04-01,South Korea,1701.5
2006-05-01,South Korea,1698.6
2006-06-01,South Korea,1711.8
2006-07-01,South Korea,1709.2
2006-08-01,South Korea,1712.3
2006-09-01,South Korea,1694.2
2006-10-01,South Korea,1697.9
2006-11-01,South Korea,1700.0
2006-12-01,South Korea,1705.8
2007-01-01,South Korea,1720.4
2007-02-01,South Korea,1707.4
2007-03-01,South Korea,1703.5
2007-04-01,South Korea,1708.9
2007-05-01,South Korea,1696.0
